147	http://dx.doi.org/10.1016/j.comptc.2016.12.023	Elsevier BV	2017	1	Monte Carlo simulations;Metallic alloy nanoparticles;Surface segregation;Chemical ordering
148	http://dx.doi.org/10.1111/jace.14570	Wiley	2017	1	crystals/crystallization;glass–ceramics;phase separation;nanomaterials;optical materials/properties
149	http://dx.doi.org/10.1016/j.susc.2016.10.004	Elsevier BV	2017	1	Immiscible elements;Scanning tunneling microscopy;Submonolayer growth;Morphology;Molecular statics simulations
150	http://dx.doi.org/10.18576/ijtfst/050304	Natural Sciences Publishing	2016	1	-
151	http://dx.doi.org/10.18576/ijtfst/050104		2016	0	-
152	http://dx.doi.org/10.1007/s00340-016-6337-8	Springer Science and Business Media LLC	2016	1	Repetition Rate;GeO2;High Repetition Rate;Heat Accumulation;Laser Track
153	http://dx.doi.org/dx.doi.org/10.21741/9781945291173-62	Materials Research Forum LLC	2016	0	-
154	http://dx.doi.org/10.1016/j.ceramint.2016.05.106	Elsevier BV	2016	1	BiFeO3;Dopant;Multiferroic;Leakage mechanism;Raman spectra
155	http://dx.doi.org/10.1016/j.jmmm.2016.04.066	Elsevier BV	2016	1	Composites;Sol–gel chemistry;X-ray diffraction;Electrical properties;Magnetic properties
156	http://dx.doi.org/10.1103/PhysRevB.94.241110	American Physical Society (APS)	2016	1	-
157	http://dx.doi.org/10.1016/j.ultsonch.2016.01.031	Elsevier BV	2016	1	Ultrasound;Sonochemistry;Nanoparticles;Decoration;Metal–ceramic composites
158	http://dx.doi.org/10.1103/PhysRevB.94.224109	American Physical Society (APS)	2016	1	Insulators;Irradiation effect;lattice models in condensed matter;X-ray absorption spectroscopy
159	http://dx.doi.org/10.1016/j.commatsci.2015.09.017	Elsevier BV	2016	1	Alumina;Pressure;Variable-charge model;Tight-binding formalism
160	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2016.05.064	Elsevier BV	2016	1	MOCVD;Diazonium salt;Electrochemical grafting;Hybrid material;XPS
161	http://dx.doi.org/10.1111/ijag.12221	Wiley	2016	1	Raman spectroscopy;characterization;silicate ‐ glass forming systems;x‐ray;characterization
162	http://dx.doi.org/10.1364/OL.41.001161	The Optical Society	2016	1	-
163	http://dx.doi.org/10.1038/lsa.2016.178	Springer Science and Business Media LLC	2016	1	chirality;chiroptical properties;circular dichroism;femtosecond laser processing;glass;optical rotation:silica
164	http://dx.doi.org/10.1007/s10853-016-0253-5	Springer Science and Business Media LLC	2016	1	Fiber Preform;Electron Paramagnetic Resonance;Optical Absorption Band;Paramagnetic Defect;Modify Chemical Vapor Deposition
165	http://dx.doi.org/https://www.osapublishing.org/jlt/abstract.cfm?uri=jlt-34-4-1238		2016	0	-
166	http://dx.doi.org/10.1364/OME.6.000321	The Optical Society	2016	1	-
167	http://dx.doi.org/10.1007/s10853-015-9608-6	Springer Science and Business Media LLC	2016	1	-
168	http://dx.doi.org/10.1364/JOSAB.33.000741	The Optical Society	2016	1	-
169	http://dx.doi.org/5		2016	0	-
170	http://dx.doi.org/13		2016	0	-
171	http://dx.doi.org/10.1364/AO.55.007455	The Optical Society	2016	1	-
172	http://dx.doi.org/10.1016/j.corsci.2015.07.024	Elsevier BV	2016	1	Oxidation kinetics;Zirconium alloys;Finite element modelling;Growth stress
173	http://dx.doi.org/10.12989/scs.2016.22.4.745	Techno-Press	2016	1	aluminum alloy;microstructure;texture;electrical resistivity;mechanical resistance;deformation by drawing;wire 
174	http://dx.doi.org/10.1051/epjn/e2016-50008-7	EDP Sciences	2016	1	-
175	http://dx.doi.org/10.1016/j.matchar.2016.05.025	Elsevier BV	2016	1	EBSD;X-ray line profile analysis;Accumulative roll bounding;IF steel
176	http://dx.doi.org/10.1016/j.matchar.2016.07.006	Elsevier BV	2016	1	Thermal stability;ECAP;EBSD;Cu-Cr-Zr alloy;Recrystallization;Texture
177	http://dx.doi.org/10.1016/j.msea.2016.09.002	Elsevier BV	2016	1	DMD;Laser;Titanium;Composites;TiB
178	http://dx.doi.org/10.1016/j.apsusc.2016.05.064	Elsevier BV	2016	1	MOCVD;Diazonium salt;Electrochemical grafting;Hybrid material;XPS
179	http://dx.doi.org/10.1080/14686996.2016.1152563	Informa UK Limited	2016	1	Coatings;wear;friction;self-lubrication;quasicrystals
180	http://dx.doi.org/10.1103/PhysRevB.94.165157	American Physical Society (APS)	2016	1	-
181	http://dx.doi.org/10.1103/PhysRevB.94.134428	American Physical Society (APS)	2016	1	-
182	http://dx.doi.org/10.1103/PhysRevB.94.165153	American Physical Society (APS)	2016	1	-
183	http://dx.doi.org/10.1021/acs.jpcc.6b06707	American Chemical Society (ACS)	2016	1	-
184	http://dx.doi.org/10.1007/s10853-015-9359-4	Springer Science and Business Media LLC	2016	1	Strain Field;Digital Image Correlation;Representative Volume Element;Crystal Plasticity Model;Digital Image Correlation Measurement
185	http://dx.doi.org/10.1364/OL.41.002739	The Optical Society	2016	1	-
